,acc_csp-lda,kappa_csp-lda,delta_acc_vs_ea-csp-lda_csp-lda,acc_ea-csp-lda,kappa_ea-csp-lda,delta_acc_vs_ea-csp-lda_ea-csp-lda,acc_ea-fbcsp-lda,kappa_ea-fbcsp-lda,delta_acc_vs_ea-csp-lda_ea-fbcsp-lda,acc_ea-stack-multi-safe-csp-lda,kappa_ea-stack-multi-safe-csp-lda,delta_acc_vs_ea-csp-lda_ea-stack-multi-safe-csp-lda,acc_fbcsp-lda,kappa_fbcsp-lda,delta_acc_vs_ea-csp-lda_fbcsp-lda,acc_lea-csp-lda,kappa_lea-csp-lda,delta_acc_vs_ea-csp-lda_lea-csp-lda,acc_riemann-mdm,kappa_riemann-mdm,delta_acc_vs_ea-csp-lda_riemann-mdm,acc_rpa-mdm,kappa_rpa-mdm,delta_acc_vs_ea-csp-lda_rpa-mdm,acc_rpa-ts-lr,kappa_rpa-ts-lr,delta_acc_vs_ea-csp-lda_rpa-ts-lr,acc_ts-lr,kappa_ts-lr,delta_acc_vs_ea-csp-lda_ts-lr
1,0.6875,0.375,-0.1597222222222222,0.8472222222222222,0.6944444444444444,0.0,0.8194444444444444,0.6388888888888888,-0.02777777777777779,0.8541666666666666,0.7083333333333333,0.00694444444444442,0.8333333333333334,0.6666666666666667,-0.01388888888888884,0.8125,0.625,-0.03472222222222221,0.625,0.25,-0.2222222222222222,0.7430555555555556,0.48611111111111116,-0.10416666666666663,0.75,0.5,-0.09722222222222221,0.6388888888888888,0.2777777777777778,-0.20833333333333337
2,0.5555555555555556,0.11111111111111116,0.03472222222222221,0.5208333333333334,0.04166666666666663,0.0,0.5902777777777778,0.18055555555555558,0.06944444444444442,0.5208333333333334,0.04166666666666663,0.0,0.5763888888888888,0.1527777777777778,0.05555555555555547,0.4930555555555556,-0.01388888888888884,-0.02777777777777779,0.5069444444444444,0.01388888888888884,-0.01388888888888895,0.5625,0.125,0.04166666666666663,0.5833333333333334,0.16666666666666663,0.0625,0.5277777777777778,0.05555555555555558,0.00694444444444442
3,0.9027777777777778,0.8055555555555556,-0.01388888888888884,0.9166666666666666,0.8333333333333334,0.0,0.8194444444444444,0.6388888888888888,-0.09722222222222221,0.9166666666666666,0.8333333333333334,0.0,0.8819444444444444,0.7638888888888888,-0.03472222222222221,0.9166666666666666,0.8333333333333334,0.0,0.6319444444444444,0.26388888888888884,-0.2847222222222222,0.8611111111111112,0.7222222222222222,-0.05555555555555547,0.8333333333333334,0.6666666666666667,-0.08333333333333326,0.7847222222222222,0.5694444444444444,-0.13194444444444442
4,0.6736111111111112,0.3472222222222222,-0.02777777777777768,0.7013888888888888,0.4027777777777778,0.0,0.6875,0.375,-0.01388888888888884,0.7013888888888888,0.4027777777777778,0.0,0.6458333333333334,0.29166666666666663,-0.05555555555555547,0.7083333333333334,0.41666666666666663,0.006944444444444531,0.6805555555555556,0.36111111111111116,-0.02083333333333326,0.6875,0.375,-0.01388888888888884,0.6944444444444444,0.38888888888888884,-0.00694444444444442,0.6388888888888888,0.2777777777777778,-0.0625
5,0.4305555555555556,-0.13888888888888884,-0.13194444444444442,0.5625,0.125,0.0,0.5625,0.125,0.0,0.5625,0.125,0.0,0.5625,0.125,0.0,0.5486111111111112,0.09722222222222221,-0.01388888888888884,0.5,0.0,-0.0625,0.6319444444444444,0.26388888888888884,0.06944444444444442,0.5486111111111112,0.09722222222222221,-0.01388888888888884,0.5069444444444444,0.01388888888888884,-0.05555555555555558
6,0.5416666666666666,0.08333333333333337,-0.13888888888888895,0.6805555555555556,0.36111111111111116,0.0,0.6944444444444444,0.38888888888888884,0.01388888888888884,0.6805555555555556,0.36111111111111116,0.0,0.6805555555555556,0.36111111111111116,0.0,0.6805555555555556,0.36111111111111116,0.0,0.5,0.0,-0.18055555555555558,0.6736111111111112,0.3472222222222222,-0.00694444444444442,0.6736111111111112,0.3472222222222222,-0.00694444444444442,0.6736111111111112,0.3472222222222222,-0.00694444444444442
7,0.5763888888888888,0.1527777777777778,-0.08333333333333337,0.6597222222222222,0.3194444444444444,0.0,0.6666666666666666,0.33333333333333337,0.00694444444444442,0.6597222222222222,0.3194444444444444,0.0,0.6458333333333334,0.29166666666666663,-0.01388888888888884,0.6597222222222222,0.3194444444444444,0.0,0.5416666666666666,0.08333333333333337,-0.11805555555555558,0.7083333333333334,0.41666666666666663,0.04861111111111116,0.5555555555555556,0.11111111111111116,-0.10416666666666663,0.4861111111111111,-0.02777777777777768,-0.1736111111111111
8,0.9513888888888888,0.9027777777777778,0.04166666666666663,0.9097222222222222,0.8194444444444444,0.0,0.7916666666666666,0.5833333333333333,-0.11805555555555558,0.9097222222222222,0.8194444444444444,0.0,0.6180555555555556,0.23611111111111116,-0.29166666666666663,0.9097222222222222,0.8194444444444444,0.0,0.5972222222222222,0.19444444444444442,-0.3125,0.875,0.75,-0.03472222222222221,0.9097222222222222,0.8194444444444444,0.0,0.7847222222222222,0.5694444444444444,-0.125
9,0.75,0.5,-0.04166666666666663,0.7916666666666666,0.5833333333333333,0.0,0.8055555555555556,0.6111111111111112,0.01388888888888895,0.7916666666666666,0.5833333333333333,0.0,0.7916666666666666,0.5833333333333333,0.0,0.8263888888888888,0.6527777777777778,0.03472222222222221,0.5625,0.125,-0.22916666666666663,0.7986111111111112,0.5972222222222222,0.006944444444444531,0.75,0.5,-0.04166666666666663,0.7013888888888888,0.4027777777777778,-0.09027777777777779
