,acc_csp-lda,kappa_csp-lda,delta_acc_vs_ea-csp-lda_csp-lda,acc_ea-csp-lda,kappa_ea-csp-lda,delta_acc_vs_ea-csp-lda_ea-csp-lda,acc_lea-csp-lda,kappa_lea-csp-lda,delta_acc_vs_ea-csp-lda_lea-csp-lda,acc_lea-rot-csp-lda,kappa_lea-rot-csp-lda,delta_acc_vs_ea-csp-lda_lea-rot-csp-lda
1,0.8125,0.75,0.01041666666666663,0.8020833333333334,0.7361111111111112,0.0,0.8125,0.75,0.01041666666666663,0.8090277777777778,0.7453703703703703,0.00694444444444442
2,0.4548611111111111,0.27314814814814814,-0.06250000000000006,0.5173611111111112,0.3564814814814815,0.0,0.5104166666666666,0.3472222222222222,-0.006944444444444531,0.4930555555555556,0.32407407407407407,-0.02430555555555558
3,0.7534722222222222,0.6712962962962963,-0.09722222222222221,0.8506944444444444,0.8009259259259259,0.0,0.8506944444444444,0.8009259259259259,0.0,0.8472222222222222,0.7962962962962963,-0.00347222222222221
4,0.6076388888888888,0.47685185185185186,-0.02430555555555558,0.6319444444444444,0.5092592592592593,0.0,0.6319444444444444,0.5092592592592593,0.0,0.6076388888888888,0.47685185185185186,-0.02430555555555558
5,0.3958333333333333,0.19444444444444442,-0.02083333333333337,0.4166666666666667,0.2222222222222222,0.0,0.4236111111111111,0.2314814814814815,0.00694444444444442,0.4201388888888889,0.22685185185185186,0.00347222222222221
6,0.5104166666666666,0.3472222222222222,-0.03125,0.5416666666666666,0.38888888888888884,0.0,0.5451388888888888,0.3935185185185185,0.00347222222222221,0.5381944444444444,0.3842592592592593,-0.00347222222222221
7,0.65625,0.5416666666666667,-0.1840277777777778,0.8402777777777778,0.787037037037037,0.0,0.8576388888888888,0.8101851851851851,0.01736111111111105,0.8541666666666666,0.8055555555555556,0.01388888888888884
8,0.7743055555555556,0.6990740740740741,-0.05902777777777779,0.8333333333333334,0.7777777777777778,0.0,0.8368055555555556,0.7824074074074074,0.00347222222222221,0.8368055555555556,0.7824074074074074,0.00347222222222221
9,0.6666666666666666,0.5555555555555556,-0.02083333333333337,0.6875,0.5833333333333333,0.0,0.6770833333333334,0.5694444444444444,-0.01041666666666663,0.6770833333333334,0.5694444444444444,-0.01041666666666663
